feature,coefficient,abs_coefficient,base_feature,is_utility
lag_04__CT_place_STORAGEROOM,-2.96021471513086e-06,2.96021471513086e-06,CT_place_STORAGEROOM,False
lag_09__T_place_STAIRS,-2.9583591185655678e-06,2.9583591185655678e-06,T_place_STAIRS,False
lag_15__CT_place_SCAFFOLDING,-2.9583134164568037e-06,2.9583134164568037e-06,CT_place_SCAFFOLDING,False
lag_02__CT_place_SIDEALLEY,-2.9559580525528872e-06,2.9559580525528872e-06,CT_place_SIDEALLEY,False
lag_06__T_place_VENTS,-2.9533794076996855e-06,2.9533794076996855e-06,T_place_VENTS,False
lag_09__CT_place_BRICKS,-2.9531895506806904e-06,2.9531895506806904e-06,CT_place_BRICKS,False
lag_14__CT_place_SIDEALLEY,-2.9501597964554094e-06,2.9501597964554094e-06,CT_place_SIDEALLEY,False
lag_10__CT_place_ROOF,-2.9462528345902683e-06,2.9462528345902683e-06,CT_place_ROOF,False
lag_04__T1__shots_fired,2.9441271180985495e-06,2.9441271180985495e-06,T1__shots_fired,False
lag_09__T_place_SIDE,-2.9345956136239693e-06,2.9345956136239693e-06,T_place_SIDE,False
lag_09__T_place_UPSTAIRS,-2.9307245767995482e-06,2.9307245767995482e-06,T_place_UPSTAIRS,False
lag_06__CT_place_TRAMP,-2.9290622478583828e-06,2.9290622478583828e-06,CT_place_TRAMP,False
